machine_id,status,temperature,vibration,rpm,timestamp,cumulative_hours,daily_hours
3,running,300,0.87,777,2025-05-02 18:59:46,748.38,0.48
4,running,208.76,0.38,0,2025-05-02 18:59:46,782.33,0.48
5,running,144.91,0.9,259,2025-05-02 18:59:46,692.91,0.51
6,running,62.3,0.62,79,2025-05-02 18:59:46,769.97,0.52
7,running,300,0.9,1891,2025-05-02 18:59:46,679.32,0.5
8,running,300,0.9,2537,2025-05-02 18:59:46,675.34,0.51
9,idle,60.0,0.2,0,2025-05-02 18:59:46,704.39,0.47
10,running,300,0.9,2206,2025-05-02 18:59:46,695.85,0.49
1,running,197.0,0.81,759,2025-05-02 18:59:56,751.68,0.49
2,running,133.03,0.9,1708,2025-05-02 18:59:56,732.96,0.48
3,running,300,0.9,785,2025-05-02 18:59:56,748.39,0.49
4,running,300,0.69,0,2025-05-02 18:59:56,782.34,0.49
5,running,98.3,0.9,399,2025-05-02 18:59:56,692.92,0.52
6,running,60,0.9,0,2025-05-02 18:59:56,769.97,0.52
7,running,300,0.9,2677,2025-05-02 18:59:56,679.33,0.51
8,running,300,0.9,2267,2025-05-02 18:59:56,675.34,0.51
9,idle,60.0,0.2,0,2025-05-02 18:59:56,704.39,0.47
10,running,300,0.9,2591,2025-05-02 18:59:56,695.85,0.49
1,running,254.74,0.9,939,2025-05-02 19:00:06,751.69,0.5
2,running,215.61,0.89,2294,2025-05-02 19:00:06,732.96,0.48
3,running,300,0.9,1158,2025-05-02 19:00:06,748.39,0.49
4,running,300,0.76,733,2025-05-02 19:00:06,782.34,0.49
5,running,103.04,0.9,0,2025-05-02 19:00:06,692.92,0.52
6,running,60,0.9,730,2025-05-02 19:00:06,769.97,0.52
7,running,300,0.9,3170,2025-05-02 19:00:06,679.33,0.51
8,idle,60.0,0.2,0,2025-05-02 19:00:06,675.34,0.51
9,running,60,0.37,0,2025-05-02 19:00:06,704.4,0.48
10,running,300,0.9,1870,2025-05-02 19:00:06,695.85,0.49
1,running,218.2,0.88,1445,2025-05-02 19:00:16,751.69,0.5
2,running,225.92,0.9,2688,2025-05-02 19:00:16,732.97,0.49
3,running,300,0.9,829,2025-05-02 19:00:16,748.39,0.49
4,idle,60.0,0.2,0,2025-05-02 19:00:16,782.34,0.49
5,running,90.62,0.9,0,2025-05-02 19:00:16,692.92,0.52
6,running,91.87,0.9,1129,2025-05-02 19:00:16,769.97,0.52
7,idle,60.0,0.2,0,2025-05-02 19:00:16,679.33,0.51
8,running,60,0.54,821,2025-05-02 19:00:16,675.34,0.51
9,running,65.27,0.37,875,2025-05-02 19:00:16,704.4,0.48
10,error,60.0,0.2,0,2025-05-02 19:00:16,695.85,0.49
1,running,176.64,0.9,940,2025-05-02 19:00:26,751.69,0.5
2,error,60.0,0.2,0,2025-05-02 19:00:26,732.97,0.49
3,idle,60.0,0.2,0,2025-05-02 19:00:26,748.39,0.49
4,running,151.33,0.42,0,2025-05-02 19:00:26,782.34,0.49
5,running,134.96,0.9,0,2025-05-02 19:00:26,692.93,0.53
6,running,147.4,0.9,314,2025-05-02 19:00:26,769.98,0.53
7,running,124.47,0.25,0,2025-05-02 19:00:26,679.33,0.51
8,running,128.06,0.54,541,2025-05-02 19:00:26,675.34,0.51
9,running,60,0.42,1684,2025-05-02 19:00:26,704.4,0.48
10,running,60,0.2,0,2025-05-02 19:00:26,695.86,0.5
1,idle,60.0,0.2,0,2025-05-02 19:00:36,751.69,0.5
2,idle,60.0,0.2,0,2025-05-02 19:00:36,732.97,0.49
3,running,121.01,0.65,0,2025-05-02 19:00:36,748.4,0.5
4,running,241.7,0.47,0,2025-05-02 19:00:36,782.34,0.49
5,running,202.81,0.9,223,2025-05-02 19:00:36,692.93,0.53
6,running,211.09,0.9,44,2025-05-02 19:00:36,769.98,0.53
7,running,121.08,0.44,574,2025-05-02 19:00:36,679.33,0.51
8,running,205.66,0.84,1283,2025-05-02 19:00:36,675.35,0.52
9,running,109.09,0.47,763,2025-05-02 19:00:36,704.4,0.48
10,error,60.0,0.2,0,2025-05-02 19:00:36,695.86,0.5
1,running,156.18,0.28,0,2025-05-02 19:00:46,751.69,0.5
2,running,121.38,0.29,0,2025-05-02 19:00:46,732.97,0.49
3,running,79.16,0.9,0,2025-05-02 19:00:46,748.4,0.5
4,running,215.65,0.7,651,2025-05-02 19:00:46,782.35,0.5
5,running,198.5,0.9,984,2025-05-02 19:00:46,692.93,0.53
6,idle,60.0,0.2,0,2025-05-02 19:00:46,769.98,0.53
7,running,206.01,0.64,1253,2025-05-02 19:00:46,679.34,0.52
8,running,202.09,0.9,1836,2025-05-02 19:00:46,675.35,0.52
9,running,71.39,0.48,655,2025-05-02 19:00:46,704.41,0.49
10,running,60,0.36,321,2025-05-02 19:00:46,695.86,0.5
1,running,120.0,0.57,279,2025-05-02 19:00:56,751.7,0.51
2,running,108.59,0.59,957,2025-05-02 19:00:56,732.97,0.49
3,running,104.87,0.9,537,2025-05-02 19:00:56,748.4,0.5
4,running,293.73,0.77,1297,2025-05-02 19:00:56,782.35,0.5
5,running,215.0,0.9,133,2025-05-02 19:00:56,692.93,0.53
6,running,60,0.41,0,2025-05-02 19:00:56,769.98,0.53
7,running,187.88,0.8,1123,2025-05-02 19:00:56,679.34,0.52
8,running,281.2,0.85,2061,2025-05-02 19:00:56,675.35,0.52
9,running,60,0.66,1176,2025-05-02 19:00:56,704.41,0.49
10,idle,60.0,0.2,0,2025-05-02 19:00:56,695.86,0.5
1,running,152.24,0.77,0,2025-05-02 19:01:06,751.7,0.51
2,running,135.34,0.72,1557,2025-05-02 19:01:06,732.97,0.49
3,running,165.3,0.9,0,2025-05-02 19:01:06,748.4,0.5
4,running,297.52,0.88,415,2025-05-02 19:01:06,782.35,0.5
5,running,222.23,0.9,0,2025-05-02 19:01:06,692.94,0.54
6,idle,60.0,0.2,0,2025-05-02 19:01:06,769.98,0.53
7,running,181.16,0.9,749,2025-05-02 19:01:06,679.34,0.52
8,running,274.12,0.9,1362,2025-05-02 19:01:06,675.36,0.53
9,idle,60.0,0.2,0,2025-05-02 19:01:06,704.41,0.49
10,running,60,0.26,741,2025-05-02 19:01:06,695.86,0.5
1,running,140.06,0.83,0,2025-05-02 19:01:16,751.7,0.51
2,running,199.05,0.9,1095,2025-05-02 19:01:16,732.98,0.5
3,running,152.39,0.9,310,2025-05-02 19:01:16,748.41,0.51
4,running,300,0.9,759,2025-05-02 19:01:16,782.35,0.5
5,running,245.57,0.86,434,2025-05-02 19:01:16,692.94,0.54
6,error,60.0,0.2,0,2025-05-02 19:01:16,769.98,0.53
7,running,140.59,0.9,1173,2025-05-02 19:01:16,679.35,0.53
8,idle,60.0,0.2,0,2025-05-02 19:01:16,675.36,0.53
9,running,97.99,0.21,0,2025-05-02 19:01:16,704.41,0.49
10,running,60,0.47,1687,2025-05-02 19:01:16,695.86,0.5
1,running,204.77,0.9,983,2025-05-02 19:01:26,751.7,0.51
2,running,222.21,0.9,1441,2025-05-02 19:01:26,732.98,0.5
3,idle,60.0,0.2,0,2025-05-02 19:01:26,748.41,0.51
4,running,300,0.9,711,2025-05-02 19:01:26,782.36,0.51
5,running,300,0.9,1139,2025-05-02 19:01:26,692.94,0.54
6,running,60,0.43,994,2025-05-02 19:01:26,769.98,0.53
7,running,150.81,0.9,757,2025-05-02 19:01:26,679.35,0.53
8,running,60,0.19,0,2025-05-02 19:01:26,675.36,0.53
9,running,66.54,0.27,945,2025-05-02 19:01:26,704.42,0.5
10,running,60,0.85,1945,2025-05-02 19:01:26,695.87,0.51
1,running,199.04,0.9,17,2025-05-02 19:01:36,751.71,0.52
2,idle,60.0,0.2,0,2025-05-02 19:01:36,732.98,0.5
3,running,60,0.36,0,2025-05-02 19:01:36,748.41,0.51
4,running,300,0.9,1101,2025-05-02 19:01:36,782.36,0.51
5,running,277.44,0.85,1559,2025-05-02 19:01:36,692.94,0.54
6,running,97.17,0.9,101,2025-05-02 19:01:36,769.99,0.54
7,running,173.88,0.9,0,2025-05-02 19:01:36,679.35,0.53
8,running,114.86,0.54,0,2025-05-02 19:01:36,675.36,0.53
9,idle,60.0,0.2,0,2025-05-02 19:01:36,704.42,0.5
10,running,60,0.9,1930,2025-05-02 19:01:36,695.87,0.51
1,running,251.66,0.9,82,2025-05-02 19:01:46,751.71,0.52
2,running,102.54,0.47,0,2025-05-02 19:01:46,732.98,0.5
3,running,60,0.54,83,2025-05-02 19:01:46,748.41,0.51
4,idle,60.0,0.2,0,2025-05-02 19:01:46,782.36,0.51
5,idle,60.0,0.2,0,2025-05-02 19:01:46,692.94,0.54
6,error,60.0,0.2,0,2025-05-02 19:01:46,769.99,0.54
7,running,167.35,0.9,0,2025-05-02 19:01:46,679.35,0.53
8,running,130.83,0.78,857,2025-05-02 19:01:46,675.36,0.53
9,idle,60.0,0.2,0,2025-05-02 19:01:46,704.42,0.5
10,idle,60.0,0.2,0,2025-05-02 19:01:46,695.87,0.51
1,running,236.67,0.9,0,2025-05-02 19:01:56,751.71,0.52
2,running,121.65,0.56,850,2025-05-02 19:01:56,732.98,0.5
3,running,127.31,0.87,0,2025-05-02 19:01:56,748.41,0.51
4,running,60,0.36,0,2025-05-02 19:01:56,782.36,0.51
5,running,105.23,0.33,0,2025-05-02 19:01:56,692.95,0.55
6,running,69.53,0.44,904,2025-05-02 19:01:56,769.99,0.54
7,running,240.0,0.9,152,2025-05-02 19:01:56,679.36,0.54
8,running,225.39,0.9,278,2025-05-02 19:01:56,675.37,0.54
9,running,159.29,0.45,0,2025-05-02 19:01:56,704.42,0.5
10,error,60.0,0.2,0,2025-05-02 19:01:56,695.87,0.51
1,idle,60.0,0.2,0,2025-05-02 19:02:06,751.71,0.52
2,running,177.41,0.54,91,2025-05-02 19:02:06,732.99,0.51
3,running,216.42,0.9,42,2025-05-02 19:02:06,748.42,0.52
4,running,66.05,0.41,0,2025-05-02 19:02:06,782.37,0.52
5,running,156.05,0.73,866,2025-05-02 19:02:06,692.95,0.55
6,running,60,0.49,13,2025-05-02 19:02:06,769.99,0.54
7,running,241.04,0.87,0,2025-05-02 19:02:06,679.36,0.54
8,idle,60.0,0.2,0,2025-05-02 19:02:06,675.37,0.54
9,running,217.91,0.42,0,2025-05-02 19:02:06,704.42,0.5
10,idle,60.0,0.2,0,2025-05-02 19:02:06,695.87,0.51
1,idle,60.0,0.2,0,2025-05-02 19:02:16,751.71,0.52
2,running,158.97,0.59,0,2025-05-02 19:02:16,732.99,0.51
3,error,60.0,0.2,0,2025-05-02 19:02:16,748.42,0.52
4,running,60,0.4,0,2025-05-02 19:02:16,782.37,0.52
5,running,149.46,0.86,353,2025-05-02 19:02:16,692.95,0.55
6,running,117.81,0.8,0,2025-05-02 19:02:16,770.0,0.55
7,running,300,0.9,89,2025-05-02 19:02:16,679.36,0.54
8,idle,60.0,0.2,0,2025-05-02 19:02:16,675.37,0.54
9,running,208.94,0.55,0,2025-05-02 19:02:16,704.42,0.5
10,running,137.69,0.22,474,2025-05-02 19:02:16,695.87,0.51
1,running,60,0.57,0,2025-05-02 19:02:26,751.72,0.53
2,idle,60.0,0.2,0,2025-05-02 19:02:26,732.99,0.51
3,running,60,0.25,741,2025-05-02 19:02:26,748.42,0.52
4,running,120.8,0.85,0,2025-05-02 19:02:26,782.37,0.52
5,running,126.17,0.9,0,2025-05-02 19:02:26,692.96,0.56
6,running,145.63,0.82,691,2025-05-02 19:02:26,770.0,0.55
7,running,300,0.9,546,2025-05-02 19:02:26,679.37,0.55
8,running,60,0.36,429,2025-05-02 19:02:26,675.37,0.54
9,idle,60.0,0.2,0,2025-05-02 19:02:26,704.42,0.5
10,idle,60.0,0.2,0,2025-05-02 19:02:26,695.87,0.51
1,idle,60.0,0.2,0,2025-05-02 19:02:36,751.72,0.53
2,idle,60.0,0.2,0,2025-05-02 19:02:36,732.99,0.51
3,running,60,0.31,1256,2025-05-02 19:02:36,748.42,0.52
4,running,218.64,0.9,894,2025-05-02 19:02:36,782.37,0.52
5,running,80.82,0.9,46,2025-05-02 19:02:36,692.96,0.56
6,running,166.56,0.82,2,2025-05-02 19:02:36,770.0,0.55
7,running,281.21,0.9,941,2025-05-02 19:02:36,679.37,0.55
8,running,60,0.62,0,2025-05-02 19:02:36,675.37,0.54
9,running,105.3,0.21,729,2025-05-02 19:02:36,704.43,0.51
10,running,60,0.3,489,2025-05-02 19:02:36,695.88,0.52
1,running,148.38,0.4,409,2025-05-02 19:02:46,751.72,0.53
2,running,60,0.47,406,2025-05-02 19:02:46,732.99,0.51
3,running,60,0.34,1435,2025-05-02 19:02:46,748.43,0.53
4,idle,60.0,0.2,0,2025-05-02 19:02:46,782.37,0.52
5,running,60,0.9,0,2025-05-02 19:02:46,692.96,0.56
6,running,169.72,0.9,300,2025-05-02 19:02:46,770.0,0.55
7,running,274.0,0.9,783,2025-05-02 19:02:46,679.37,0.55
8,running,137.17,0.58,166,2025-05-02 19:02:46,675.38,0.55
9,running,81.0,0.58,548,2025-05-02 19:02:46,704.43,0.51
10,running,142.22,0.76,0,2025-05-02 19:02:46,695.88,0.52
1,running,153.79,0.62,0,2025-05-02 19:02:56,751.72,0.53
2,running,136.83,0.71,316,2025-05-02 19:02:56,733.0,0.52
3,running,110.53,0.46,2283,2025-05-02 19:02:56,748.43,0.53
4,running,60,0.4,0,2025-05-02 19:02:56,782.38,0.53
5,idle,60.0,0.2,0,2025-05-02 19:02:56,692.96,0.56
6,running,249.53,0.86,0,2025-05-02 19:02:56,770.01,0.56
7,running,300,0.9,1608,2025-05-02 19:02:56,679.37,0.55
8,running,185.88,0.56,308,2025-05-02 19:02:56,675.38,0.55
9,running,156.67,0.79,53,2025-05-02 19:02:56,704.43,0.51
10,running,236.57,0.9,148,2025-05-02 19:02:56,695.88,0.52
1,idle,60.0,0.2,0,2025-05-02 19:03:06,751.72,0.53
2,running,168.79,0.72,307,2025-05-02 19:03:06,733.0,0.52
3,running,84.65,0.67,1418,2025-05-02 19:03:06,748.43,0.53
4,running,75.15,0.79,697,2025-05-02 19:03:06,782.38,0.53
5,running,131.64,0.17,405,2025-05-02 19:03:06,692.96,0.56
6,running,300,0.9,0,2025-05-02 19:03:06,770.01,0.56
7,running,300,0.85,2033,2025-05-02 19:03:06,679.38,0.56
8,running,215.24,0.75,1110,2025-05-02 19:03:06,675.38,0.55
9,running,161.69,0.9,0,2025-05-02 19:03:06,704.43,0.51
10,idle,60.0,0.2,0,2025-05-02 19:03:06,695.88,0.52
1,error,60.0,0.2,0,2025-05-02 19:03:16,751.72,0.53
2,running,252.26,0.82,994,2025-05-02 19:03:16,733.0,0.52
3,running,142.96,0.9,2384,2025-05-02 19:03:16,748.43,0.53
4,running,60,0.83,1439,2025-05-02 19:03:16,782.38,0.53
5,running,86.77,0.31,67,2025-05-02 19:03:16,692.97,0.57
6,running,300,0.9,470,2025-05-02 19:03:16,770.01,0.56
7,running,300,0.9,2409,2025-05-02 19:03:16,679.38,0.56
8,running,258.6,0.9,834,2025-05-02 19:03:16,675.38,0.55
9,running,201.49,0.9,131,2025-05-02 19:03:16,704.44,0.52
10,running,132.99,0.52,407,2025-05-02 19:03:16,695.88,0.52
1,running,105.96,0.34,0,2025-05-02 19:03:26,751.72,0.53
2,idle,60.0,0.2,0,2025-05-02 19:03:26,733.0,0.52
3,running,115.11,0.9,3170,2025-05-02 19:03:26,748.44,0.54
4,idle,60.0,0.2,0,2025-05-02 19:03:26,782.38,0.53
5,running,60,0.62,579,2025-05-02 19:03:26,692.97,0.57
6,running,279.15,0.9,0,2025-05-02 19:03:26,770.02,0.57
7,running,300,0.9,2754,2025-05-02 19:03:26,679.38,0.56
8,error,60.0,0.2,0,2025-05-02 19:03:26,675.38,0.55
9,idle,60.0,0.2,0,2025-05-02 19:03:26,704.44,0.52
10,running,153.22,0.6,1149,2025-05-02 19:03:26,695.89,0.53
1,running,117.27,0.44,0,2025-05-02 19:03:36,751.73,0.54
2,running,112.61,0.27,513,2025-05-02 19:03:36,733.0,0.52
3,error,60.0,0.2,0,2025-05-02 19:03:36,748.44,0.54
4,running,60,0.44,0,2025-05-02 19:03:36,782.39,0.54
5,running,60,0.9,0,2025-05-02 19:03:36,692.97,0.57
6,running,300,0.9,0,2025-05-02 19:03:36,770.02,0.57
7,running,300,0.87,2993,2025-05-02 19:03:36,679.38,0.56
8,running,151.56,0.28,149,2025-05-02 19:03:36,675.39,0.56
9,running,60.03,0.34,815,2025-05-02 19:03:36,704.44,0.52
10,running,183.43,0.9,1616,2025-05-02 19:03:36,695.89,0.53
1,running,67.87,0.45,0,2025-05-02 19:03:46,751.73,0.54
2,running,173.38,0.29,1124,2025-05-02 19:03:46,733.01,0.53
3,idle,60.0,0.2,0,2025-05-02 19:03:46,748.44,0.54
4,running,62.6,0.69,0,2025-05-02 19:03:46,782.39,0.54
5,error,60.0,0.2,0,2025-05-02 19:03:46,692.97,0.57
6,running,300,0.9,388,2025-05-02 19:03:46,770.02,0.57
7,idle,60.0,0.2,0,2025-05-02 19:03:46,679.38,0.56
8,running,228.38,0.62,883,2025-05-02 19:03:46,675.39,0.56
9,running,115.9,0.34,1024,2025-05-02 19:03:46,704.44,0.52
10,running,204.53,0.9,1788,2025-05-02 19:03:46,695.89,0.53
1,running,60,0.89,765,2025-05-02 19:03:56,751.73,0.54
2,running,224.55,0.52,544,2025-05-02 19:03:56,733.01,0.53
3,idle,60.0,0.2,0,2025-05-02 19:03:56,748.44,0.54
4,idle,60.0,0.2,0,2025-05-02 19:03:56,782.39,0.54
5,running,63.61,0.16,284,2025-05-02 19:03:56,692.98,0.58
6,running,278.27,0.9,951,2025-05-02 19:03:56,770.02,0.57
7,running,159.92,0.47,473,2025-05-02 19:03:56,679.39,0.57
8,running,256.97,0.81,1746,2025-05-02 19:03:56,675.39,0.56
9,idle,60.0,0.2,0,2025-05-02 19:03:56,704.44,0.52
10,running,178.01,0.9,2723,2025-05-02 19:03:56,695.9,0.54
1,running,122.17,0.9,26,2025-05-02 19:04:06,751.74,0.55
2,running,273.07,0.86,809,2025-05-02 19:04:06,733.01,0.53
3,running,127.75,0.28,372,2025-05-02 19:04:06,748.44,0.54
4,running,84.03,0.46,0,2025-05-02 19:04:06,782.39,0.54
5,running,60,0.33,708,2025-05-02 19:04:06,692.98,0.58
6,running,300,0.9,1239,2025-05-02 19:04:06,770.03,0.58
7,idle,60.0,0.2,0,2025-05-02 19:04:06,679.39,0.57
8,running,300,0.9,1559,2025-05-02 19:04:06,675.39,0.56
9,running,60,0.18,0,2025-05-02 19:04:06,704.45,0.53
10,running,225.59,0.9,2468,2025-05-02 19:04:06,695.9,0.54
1,idle,60.0,0.2,0,2025-05-02 19:04:16,751.74,0.55
2,running,230.59,0.9,984,2025-05-02 19:04:16,733.02,0.54
3,running,80.76,0.45,0,2025-05-02 19:04:16,748.44,0.54
4,idle,60.0,0.2,0,2025-05-02 19:04:16,782.39,0.54
5,running,129.77,0.46,1581,2025-05-02 19:04:16,692.98,0.58
6,running,300,0.9,545,2025-05-02 19:04:16,770.03,0.58
7,running,77.02,0.67,316,2025-05-02 19:04:16,679.39,0.57
8,running,273.05,0.9,862,2025-05-02 19:04:16,675.4,0.57
9,running,60,0.64,683,2025-05-02 19:04:16,704.45,0.53
10,error,60.0,0.2,0,2025-05-02 19:04:16,695.9,0.54
1,running,60,0.48,0,2025-05-02 19:04:26,751.74,0.55
2,running,290.61,0.9,386,2025-05-02 19:04:26,733.02,0.54
3,running,62.8,0.55,616,2025-05-02 19:04:26,748.45,0.55
4,running,79.11,0.62,432,2025-05-02 19:04:26,782.39,0.54
5,running,207.27,0.42,964,2025-05-02 19:04:26,692.98,0.58
6,idle,60.0,0.2,0,2025-05-02 19:04:26,770.03,0.58
7,running,60,0.9,0,2025-05-02 19:04:26,679.39,0.57
8,running,261.98,0.9,565,2025-05-02 19:04:26,675.4,0.57
9,running,97.45,0.9,551,2025-05-02 19:04:26,704.45,0.53
10,idle,60.0,0.2,0,2025-05-02 19:04:26,695.9,0.54
1,error,60.0,0.2,0,2025-05-02 19:04:36,751.74,0.55
2,running,300,0.9,733,2025-05-02 19:04:36,733.02,0.54
3,running,60,0.64,765,2025-05-02 19:04:36,748.45,0.55
4,running,141.95,0.89,322,2025-05-02 19:04:36,782.4,0.55
5,running,281.01,0.52,908,2025-05-02 19:04:36,692.99,0.59
6,running,119.97,0.27,0,2025-05-02 19:04:36,770.03,0.58
7,running,141.76,0.9,0,2025-05-02 19:04:36,679.4,0.58
8,running,298.11,0.9,1203,2025-05-02 19:04:36,675.4,0.57
9,running,115.75,0.9,265,2025-05-02 19:04:36,704.45,0.53
10,running,60,0.27,0,2025-05-02 19:04:36,695.9,0.54
1,running,126.47,0.58,252,2025-05-02 19:04:46,751.74,0.55
2,running,277.88,0.9,0,2025-05-02 19:04:46,733.02,0.54
3,running,126.46,0.73,1159,2025-05-02 19:04:46,748.45,0.55
4,running,238.77,0.9,0,2025-05-02 19:04:46,782.4,0.55
5,running,263.49,0.74,755,2025-05-02 19:04:46,692.99,0.59
6,running,160.5,0.64,337,2025-05-02 19:04:46,770.03,0.58
7,idle,60.0,0.2,0,2025-05-02 19:04:46,679.4,0.58
8,error,60.0,0.2,0,2025-05-02 19:04:46,675.4,0.57
9,running,92.57,0.9,401,2025-05-02 19:04:46,704.46,0.54
10,running,68.47,0.39,0,2025-05-02 19:04:46,695.9,0.54
1,error,60.0,0.2,0,2025-05-02 19:04:56,751.74,0.55
2,running,264.47,0.86,15,2025-05-02 19:04:56,733.03,0.55
3,idle,60.0,0.2,0,2025-05-02 19:04:56,748.45,0.55
4,running,201.8,0.9,301,2025-05-02 19:04:56,782.4,0.55
5,running,300,0.7,740,2025-05-02 19:04:56,692.99,0.59
6,running,127.78,0.8,481,2025-05-02 19:04:56,770.04,0.59
7,running,75.03,0.7,0,2025-05-02 19:04:56,679.4,0.58
8,running,157.83,0.48,133,2025-05-02 19:04:56,675.41,0.58
9,error,60.0,0.2,0,2025-05-02 19:04:56,704.46,0.54
10,running,134.56,0.68,998,2025-05-02 19:04:56,695.91,0.55
1,running,60,0.31,0,2025-05-02 19:05:06,751.74,0.55
2,running,261.62,0.9,911,2025-05-02 19:05:06,733.03,0.55
3,running,132.54,0.27,637,2025-05-02 19:05:06,748.45,0.55
4,running,196.18,0.9,1165,2025-05-02 19:05:06,782.4,0.55
5,running,300,0.9,576,2025-05-02 19:05:06,692.99,0.59
6,idle,60.0,0.2,0,2025-05-02 19:05:06,770.04,0.59
7,running,79.18,0.9,0,2025-05-02 19:05:06,679.4,0.58
8,running,204.22,0.77,345,2025-05-02 19:05:06,675.41,0.58
9,running,82.63,0.55,152,2025-05-02 19:05:06,704.46,0.54
10,running,134.2,0.76,90,2025-05-02 19:05:06,695.91,0.55
1,running,131.37,0.61,0,2025-05-02 19:05:16,751.75,0.56
2,running,215.56,0.9,461,2025-05-02 19:05:16,733.03,0.55
3,running,185.83,0.36,336,2025-05-02 19:05:16,748.46,0.56
4,idle,60.0,0.2,0,2025-05-02 19:05:16,782.4,0.55
5,running,300,0.9,90,2025-05-02 19:05:16,693.0,0.6
6,running,86.49,0.62,960,2025-05-02 19:05:16,770.04,0.59
7,running,118.03,0.9,0,2025-05-02 19:05:16,679.4,0.58
8,running,176.08,0.9,0,2025-05-02 19:05:16,675.41,0.58
9,running,153.86,0.69,0,2025-05-02 19:05:16,704.46,0.54
10,running,171.83,0.9,505,2025-05-02 19:05:16,695.91,0.55
1,running,110.17,0.9,0,2025-05-02 19:05:26,751.75,0.56
2,running,273.24,0.9,0,2025-05-02 19:05:26,733.03,0.55
3,running,256.59,0.69,0,2025-05-02 19:05:26,748.46,0.56
4,running,117.41,0.25,0,2025-05-02 19:05:26,782.41,0.56
5,running,300,0.9,210,2025-05-02 19:05:26,693.0,0.6
6,running,120.54,0.9,98,2025-05-02 19:05:26,770.04,0.59
7,running,87.62,0.9,423,2025-05-02 19:05:26,679.41,0.59
8,running,248.78,0.9,857,2025-05-02 19:05:26,675.41,0.58
9,running,219.54,0.78,0,2025-05-02 19:05:26,704.47,0.55
10,running,158.02,0.9,837,2025-05-02 19:05:26,695.91,0.55
1,running,192.73,0.9,0,2025-05-02 19:05:36,751.75,0.56
2,running,300,0.9,0,2025-05-02 19:05:36,733.04,0.56
3,running,300,0.9,726,2025-05-02 19:05:36,748.46,0.56
4,running,132.24,0.42,157,2025-05-02 19:05:36,782.41,0.56
5,running,300,0.9,0,2025-05-02 19:05:36,693.0,0.6
6,running,150.07,0.9,730,2025-05-02 19:05:36,770.05,0.6
7,running,133.59,0.9,1285,2025-05-02 19:05:36,679.41,0.59
8,idle,60.0,0.2,0,2025-05-02 19:05:36,675.41,0.58
9,idle,60.0,0.2,0,2025-05-02 19:05:36,704.47,0.55
10,running,250.56,0.9,617,2025-05-02 19:05:36,695.92,0.56
1,idle,60.0,0.2,0,2025-05-02 19:05:46,751.75,0.56
2,running,300,0.9,432,2025-05-02 19:05:46,733.04,0.56
3,running,300,0.9,678,2025-05-02 19:05:46,748.46,0.56
4,running,133.53,0.61,0,2025-05-02 19:05:46,782.41,0.56
5,running,300,0.9,207,2025-05-02 19:05:46,693.01,0.61
6,running,119.02,0.88,1652,2025-05-02 19:05:46,770.05,0.6
7,running,131.73,0.9,1972,2025-05-02 19:05:46,679.41,0.59
8,running,96.66,0.34,118,2025-05-02 19:05:46,675.42,0.59
9,running,104.36,0.46,0,2025-05-02 19:05:46,704.47,0.55
10,running,300,0.9,1147,2025-05-02 19:05:46,695.92,0.56
1,running,114.77,0.32,353,2025-05-02 19:05:56,751.75,0.56
2,running,300,0.9,0,2025-05-02 19:05:56,733.04,0.56
3,idle,60.0,0.2,0,2025-05-02 19:05:56,748.46,0.56
4,running,160.22,0.69,0,2025-05-02 19:05:56,782.42,0.57
5,running,300,0.9,0,2025-05-02 19:05:56,693.01,0.61
6,running,86.47,0.9,1578,2025-05-02 19:05:56,770.05,0.6
7,idle,60.0,0.2,0,2025-05-02 19:05:56,679.41,0.59
8,running,60,0.56,982,2025-05-02 19:05:56,675.42,0.59
9,running,97.24,0.67,248,2025-05-02 19:05:56,704.47,0.55
10,running,300,0.9,1873,2025-05-02 19:05:56,695.92,0.56
1,running,86.18,0.78,494,2025-05-02 19:06:06,751.76,0.57
2,running,300,0.88,158,2025-05-02 19:06:06,733.05,0.57
3,running,72.04,0.38,351,2025-05-02 19:06:06,748.47,0.57
4,error,60.0,0.2,0,2025-05-02 19:06:06,782.42,0.57
5,running,300,0.9,0,2025-05-02 19:06:06,693.01,0.61
6,running,169.16,0.9,659,2025-05-02 19:06:06,770.05,0.6
7,running,136.04,0.16,0,2025-05-02 19:06:06,679.42,0.6
8,running,149.36,0.54,896,2025-05-02 19:06:06,675.42,0.59
9,running,88.05,0.9,768,2025-05-02 19:06:06,704.47,0.55
10,error,60.0,0.2,0,2025-05-02 19:06:06,695.92,0.56
1,idle,60.0,0.2,0,2025-05-02 19:06:16,751.76,0.57
2,running,300,0.9,699,2025-05-02 19:06:16,733.05,0.57
3,running,130.5,0.87,0,2025-05-02 19:06:16,748.47,0.57
4,error,60.0,0.2,0,2025-05-02 19:06:16,782.42,0.57
5,running,300,0.9,164,2025-05-02 19:06:16,693.01,0.61
6,running,201.87,0.9,770,2025-05-02 19:06:16,770.06,0.61
7,running,163.58,0.54,349,2025-05-02 19:06:16,679.42,0.6
8,running,139.55,0.76,1244,2025-05-02 19:06:16,675.43,0.6
9,running,178.14,0.9,1314,2025-05-02 19:06:16,704.48,0.56
10,running,114.8,0.25,0,2025-05-02 19:06:16,695.93,0.57
1,running,60,0.64,810,2025-05-02 19:06:26,751.76,0.57
2,idle,60.0,0.2,0,2025-05-02 19:06:26,733.05,0.57
